"code"
39201089
39206100
39206900
39207380
39209100
39211900
39229000
39252000
40021100
40022000
40023100
40023900
40024100
40025100
40028000
40029100
40029910
40029990
40051000
40052000
40059100
40059900
40061000
40082110
40082190
40091200
40094100
40103100
40103300
40103500
40103600
40103900
40111000
40112010
40112090
40113000
40114000
40119000
40121300
40122000
40151900
40159000
40169300
42010000
42021110
42021190
42021211
42021219
42021250
42021291
42021299
42021910
42021990
42022100
42022210
42022290
42022900
42023100
42023210
42023290
42023900
42029110
42029180
42029211
42029215
42029219
42029291
42029298
42029900
42031000
42032100
42032910
42032990
42033000
42034000
42050090
43031090
43039000
44071910
44071920
44071990
44079200
44079710
44079799
44079927
44079940
44079990
44081015
44081098
44111310
44111390
44111392
44111394
44119410
44119490
44123110
44123190
44123300
44123310
44123320
44123390
44129490
44160000
44184000
44186000
44187900
45031010
45031090
45041011
45041019
45041091
45041099
47010010
47010090
47032100
47032900
47050000
47063000
47069200
47071000
47073010
47073090
48022000
48024010
48024090
48025810
48025890
48026115
48026180
48041111
48041190
48041990
48042110
48042190
48042910
48043151
48043158
48043180
48043951
48043958
48043980
48044191
48044198
48044900
48045990
48052400
48052500
48054000
48059100
48059200
48061000
48062000
48063000
48064010
48064090
48070030
48070080
48089000
48092000
48101300
48101900
48102200
48103100
48103900
48109210
48109230
48109290
48109910
48109980
48111000
48115100
48115900
48116000
48119000
48149010
48149070
48192000
48221000
48232000
48234000
48237010
48237090
49060000
51053900
51061010
51061090
51062010
51062099
51072010
51072030
51072051
51072059
51072099
51121100
51121900
52052100
52052800
52054100
52064200
52091100
52111900
52115100
52115900
53082010
54026300
54033300
54041200
54041900
54049010
54049090
54073000
55021000
55031900
55034000
55064000
55070000
55122100
55129990
55164400
55169400
56012900
56013000
56049010
56049090
56050000
56074100
57011010
57011090
57019010
57019090
57021000
57022000
57023180
57023200
57023900
57024190
57024200
57025010
57025039
57025090
57029100
57029900
57031000
57032012
57032018
57032092
57032098
57032100
57032910
57032919
57032991
57032999
57033012
57033018
57033082
57033088
57033100
57033919
57033999
57039020
57039080
57041000
57042000
57049000
57050030
57050080
58012700
58030010
58030090
58050000
59011000
59050010
59050030
59050050
59050070
59050090
59100000
59111000
59113111
59113119
59113190
59113211
59113219
59113290
59114000
60019900
60034000
60053600
60054400
60061000
61012010
61012090
61013010
61013090
61019020
61019080
61021010
61021090
61022010
61022090
61023010
61023090
61029010
61029090
61031010
61031090
61032200
61032300
61032900
61033100
61033200
61033300
61033900
61034100
61034200
61034300
61034900
61041300
61041920
61041990
61042200
61042300
61042910
61042990
61043100
61043200
61043300
61043900
61044100
61044200
61044300
61044400
61044900
61045100
61045200
61045300
61045900
61046100
61046200
61046300
61046900
61051000
61052010
61052090
61059010
61059090
61061000
61062000
61069010
61069030
61069050
61069090
61071100
61071200
61071900
61072100
61072200
61072900
61079100
61079900
61081100
61081900
61082100
61082200
61082900
61083100
61083200
61083900
61089100
61089200
61089900
61091000
61099020
61099090
61101110
61101130
61101190
61101210
61101290
61101910
61101990
61102010
61102091
61102099
61103010
61103091
61103099
61109010
61109090
61112010
61112090
61113010
61113090
61119011
61119019
61119090
61121100
61121200
61121900
61122000
61123110
61123190
61123990
61124110
61124190
61124910
61124990
61130010
61130090
61142000
61143000
61149000
61151010
61151090
61152100
61152200
61152900
61153011
61153019
61153090
61159400
61159500
61159610
61159691
61159699
61159900
61161020
61161080
61169100
61169200
61169300
61169900
61171000
61178010
61178080
61179000
62011100
62011210
62011290
62011310
62011390
62011900
62012000
62013010
62013090
62014010
62014090
62019000
62019100
62019200
62019300
62019900
62021100
62021210
62021290
62021310
62021390
62021900
62022000
62023010
62023090
62024010
62024090
62029000
62029100
62029200
62029300
62029900
62031100
62031200
62031910
62031930
62031990
62032210
62032280
62032310
62032380
62032918
62032990
62033100
62033210
62033290
62033310
62033390
62033911
62033919
62033990
62034110
62034130
62034190
62034211
62034231
62034233
62034235
62034251
62034259
62034290
62034311
62034319
62034331
62034339
62034390
62034911
62034919
62034939
62034950
62034990
62041100
62041200
62041300
62041910
62041990
62042100
62042210
62042280
62042310
62042380
62042918
62042990
62043100
62043210
62043290
62043310
62043390
62043911
62043919
62043990
62044100
62044200
62044300
62044400
62044910
62044990
62045100
62045200
62045300
62045910
62045990
62046110
62046185
62046211
62046231
62046233
62046239
62046259
62046290
62046311
62046318
62046331
62046339
62046390
62046911
62046918
62046931
62046939
62046950
62046990
62052000
62053000
62059010
62059080
62061000
62062000
62063000
62064000
62069010
62069090
62071100
62071900
62072100
62072200
62072900
62079100
62081100
62081900
62082100
62082200
62082900
62089100
62089200
62089900
62092000
62093000
62099010
62099090
62101010
62101092
62101098
62102000
62103000
62104000
62105000
62111100
62111200
62113210
62113231
62113241
62113242
62113290
62113310
62113331
62113341
62113342
62113390
62113900
62114210
62114231
62114241
62114242
62114290
62114310
62114331
62114341
62114342
62114390
62114900
62121010
62121090
62122000
62123000
62129000
62132000
62139000
62141000
62142000
62143000
62144000
62149000
62151000
62152000
62159000
62160000
62171000
62179000
63090000
64011000
64019210
64019290
64019900
64021210
64021290
64021900
64022000
64029110
64029190
64029905
64029910
64029931
64029939
64029950
64029991
64029993
64029996
64029998
64031200
64031900
64032000
64034000
64035105
64035111
64035115
64035119
64035191
64035195
64035199
64035905
64035911
64035931
64035935
64035939
64035950
64035991
64035995
64035999
64039105
64039111
64039113
64039116
64039118
64039191
64039193
64039196
64039198
64039905
64039911
64039931
64039933
64039936
64039938
64039950
64039991
64039993
64039996
64039998
64041100
64041910
64041990
64042010
64042090
64051000
64052010
64052091
64052099
64059010
64059090
65040000
65050010
65050030
65050090
66019100
66019920
66019990
66020000
67041100
67041900
67042000
67049000
68029200
68042300
68061000
68069000
68071000
68079000
68091900
68109100
68118100
68118200
68118900
68132000
68138100
68138900
68149000
69010000
69041000
69051000
69059000
69060000
69072200
69074000
69099000
69111000
69119000
69120023
69120025
69120083
69120085
69141000
69149000
70022010
70022090
70023100
70023200
70023900
70033000
70042010
70042091
70042099
70051005
70051025
70051030
70051080
70071110
70071190
70072900
70091000
70099100
70099200
70101000
70102000
70109010
70109021
70109031
70109041
70109043
70109045
70109047
70109051
70109053
70109055
70109057
70109061
70109067
70109071
70109079
70109091
70109099
70111000
70132210
70132290
70133311
70133319
70133391
70133399
70134110
70134190
70139110
70139190
70181011
70181019
70181030
70181051
70181059
70181090
70189010
70189090
70200080
71022900
71031000
71039900
71051000
71069100
71069200
71070000
71081380
71090000
71102100
71131100
71131900
71132000
71141100
71141900
71142000
71159000
71161000
71162011
71162080
71181000
71189000
72069000
72071114
72071116
72071190
72071210
72071912
72071919
72071980
72072015
72072052
72072080
72081000
72082700
72083700
72083800
72083900
72084000
72085120
72085191
72085198
72085210
72085291
72085299
72085390
72085400
72089020
72089080
72091500
72091690
72091790
72092500
72092610
72092690
72092790
72099020
72101220
72103000
72104100
72104900
72105000
72106100
72106900
72107010
72107080
72109030
72109080
72111300
72111400
72111900
72112330
72112380
72112900
72119020
72119080
72121090
72122000
72123000
72124080
72125040
72125090
72126000
72131000
72139110
72139141
72139149
72139170
72139190
72139910
72139990
72142000
72149110
72149190
72149910
72149931
72149939
72149950
72149971
72149979
72149995
72151000
72155019
72155080
72159000
72161000
72162100
72162200
72163110
72163190
72163211
72163219
72163291
72163299
72163310
72163390
72164010
72164090
72165010
72165091
72165099
72166900
72169900
72171010
72171031
72171039
72171050
72171090
72172010
72172030
72172050
72172090
72173041
72173049
72173050
72173090
72179020
72179050
72179090
72189180
72191410
72192110
72192190
72192210
72192290
72192300
72192400
72193100
72193210
72193290
72193310
72193390
72193410
72193490
72193510
72193590
72199020
72199080
72201100
72201200
72202021
72202041
72202049
72202081
72202089
72209020
72209080
72210010
72210090
72221111
72221119
72221181
72221189
72221910
72221990
72222011
72222019
72222021
72222029
72222031
72222039
72222081
72222089
72223051
72223091
72223097
72224010
72224050
72224090
72241090
72251990
72254012
72254015
72254040
72254060
72254090
72255080
72259900
72261980
72262000
72269120
72269191
72269199
72269930
72269970
72279095
72281020
72281090
72282010
72282091
72282099
72283020
72283061
72283069
72283070
72283089
72285020
72285061
72285069
72285080
72286080
72287010
72287090
72288000
72299020
72299090
73011000
73012000
73021022
73021028
73021050
73024000
73041100
73041910
73041930
73041990
73042200
73042300
73042400
73042910
73042930
73042990
73043120
73043180
73043950
73043982
73043983
73043988
73044100
73044983
73044985
73044989
73045181
73045189
73045982
73045989
73049000
73051100
73051200
73053100
73053900
73059000
73061100
73061900
73061910
73062100
73063012
73063018
73063041
73063049
73063072
73063077
73063080
73064020
73064080
73065020
73065029
73065080
73066110
73066192
73066199
73066910
73066990
73069000
73072210
73072290
73090010
73090030
73090051
73090059
73090090
73141200
73182400
73202020
73202081
73202085
73202089
73229000
73242900
74071000
74081100
74081910
74081990
74091100
74091900
74112900
74152100
75052100
75061000
75071100
75089000
76051900
76052900
76069200
76072010
76072090
76072099
76110000
76129020
76129030
76129080
76130000
76161000
78041100
78041900
79050000
80012000
80030000
80070080
81011000
81059000
82022000
82071300
82071910
82076010
82076030
82076050
82076070
82076090
82081000
82082000
82083000
82089000
82141000
82142000
82149000
82151020
82151030
82151080
82152010
82152090
82159100
82159910
82159990
83012000
83017000
83023000
83071000
83099010
83099090
84021200
84021910
84021990
84022000
84029000
84041000
84042000
84049000
84069010
84069090
84071000
84072110
84072191
84072199
84072900
84073100
84073210
84073290
84073320
84073380
84073410
84073430
84073491
84073499
84079010
84079050
84079080
84079090
84081019
84081023
84081027
84081031
84081039
84081041
84081049
84081051
84081059
84081069
84081079
84081089
84082010
84082031
84082035
84082037
84082051
84082055
84082057
84082099
84089021
84089027
84089041
84089043
84089045
84089047
84089061
84089065
84089067
84089081
84089089
84091000
84099100
84099900
84111100
84111280
84112220
84118100
84119100
84119900
84121000
84122120
84122180
84122920
84122981
84122989
84123900
84135020
84135040
84135061
84135069
84135080
84136020
84136031
84136039
84136061
84136069
84136070
84136080
84138200
84139200
84141081
84145100
84145915
84145925
84145935
84145995
84146000
84149000
84151010
84151090
84158300
84161010
84161090
84162010
84162020
84162080
84163000
84169000
84172010
84172090
84181020
84181080
84182110
84182151
84182159
84182191
84182199
84182900
84183020
84183080
84184020
84184080
84186900
84191900
84194000
84195020
84195080
84196000
84198120
84198180
84198910
84198998
84209900
84211920
84211970
84213915
84213925
84213935
84213985
84219100
84221100
84231010
84231090
84248940
84249020
84251100
84261200
84269900
84282020
84282080
84283200
84283300
84286000
84289071
84289079
84289090
84291900
84295900
84301000
84303900
84304900
84313900
84314300
84314920
84314980
84391000
84393000
84409000
84413000
84424000
84431310
84431390
84431500
84431600
84431700
84433100
84433210
84433280
84433900
84439110
84439191
84439199
84440090
84481100
84481900
84483300
84484200
84484900
84485110
84485190
84501111
84501119
84501190
84501200
84501900
84511000
84512100
84512900
84513000
84519000
84521011
84521019
84521090
84531000
84538000
84539000
84541000
84591000
84597000
84612000
84613090
84614019
84619000
84652000
84659300
84659400
84661020
84661031
84661038
84661080
84669120
84669195
84669220
84669280
84701000
84702900
84713000
84714100
84714900
84715000
84716060
84716070
84717020
84717030
84717050
84717070
84717080
84717098
84718000
84719000
84721000
84723000
84729080
84732110
84732190
84741000
84743900
84748010
84748090
84752100
84752900
84759010
84759090
84774000
84775100
84791000
84793010
84793090
84795000
84796000
84798997
84799015
84799020
84799070
84802000
84803010
84803090
84806000
84811005
84811019
84811099
84812010
84812090
84814010
84814090
84822000
84829110
84829190
84829900
84831021
84831025
84831029
84831050
84831095
84832000
84833032
84833038
84833080
84834021
84834023
84834025
84834029
84834030
84834051
84834059
84834090
84835020
84835080
84836020
84836080
84839020
84839081
84839089
84841000
84842000
84849000
85013300
85016200
85016300
85016400
85023100
85023920
85023980
85024000
85043300
85043400
85052000
85069000
85073020
85073080
85081100
85081900
85086000
85098000
85111000
85112000
85113000
85114000
85115000
85118000
85119000
85122000
85123010
85123090
85124000
85143190
85163100
85165000
85166010
85167100
85167200
85167920
85167970
85171100
85171300
85171800
85176100
85176200
85176910
85176920
85176930
85176990
85177100
85177900
85192010
85192091
85193000
85198100
85198900
85211095
85219000
85255000
85269120
85269180
85271300
85271900
85272120
85272159
85272170
85272192
85272198
85272900
85279100
85279200
85279900
85287115
85287119
85287191
85287199
85287210
85287220
85287230
85287240
85287260
85287280
85291065
85291069
85309000
85311030
85311095
85321000
85332900
85353010
85353090
85359000
85394100
85402080
85406000
85408100
85408900
85409100
85409900
85411000
85412100
85412900
85415100
85415900
85419000
85423111
85423119
85423190
85423211
85423219
85423231
85423239
85423245
85423255
85423261
85423269
85423275
85423290
85423310
85423390
85423911
85423919
85423990
85429000
85437010
85437030
85437050
85437090
85443000
85479000
86029000
86040000
86069200
86071100
86071200
86071910
86071990
86072110
86072190
86072900
86073000
86079110
86079190
86079910
86079980
87012110
87012190
87013000
87021019
87021099
87022090
87023090
87029019
87029039
87029090
87031011
87031018
87032110
87032190
87032210
87032290
87032311
87032319
87032390
87032410
87032490
87033110
87033190
87033211
87033219
87033290
87033311
87033319
87033390
87034010
87034090
87035000
87036010
87036090
87037000
87038010
87038090
87039000
87041010
87041090
87042291
87042299
87043299
87052000
87053000
87059030
87059080
87060011
87060019
87060091
87060099
87071090
87079010
87079090
87081010
87081090
87082110
87082190
87082290
87082910
87082990
87083010
87083091
87083099
87084020
87084050
87084091
87084099
87085020
87085035
87085055
87085091
87085099
87087010
87087050
87087091
87087099
87088020
87088035
87088055
87088091
87088099
87089120
87089135
87089191
87089199
87089220
87089235
87089291
87089299
87089310
87089390
87089420
87089435
87089491
87089499
87089510
87089591
87089599
87089910
87089993
87089997
87099000
87111000
87112010
87112092
87112098
87113010
87113090
87114000
87115000
87116010
87116090
87119000
87120030
87120070
87141010
87141020
87141030
87141040
87141050
87141090
87142000
87149110
87149130
87149190
87149210
87149290
87149300
87149420
87149490
87149500
87149610
87149630
87149690
87149910
87149930
87149950
87149990
87161092
87161098
87162000
87163930
87163950
87163980
87164000
87169010
87169030
87169050
87169090
88010010
88010090
88021100
88021200
88022000
88031000
88032000
88033000
88039090
88040000
88051010
88052900
88062190
88062210
88062290
88071000
88072000
88073000
88079090
89031010
89031090
89031100
89031200
89031900
89032100
89032290
89033100
89033290
89039110
89039190
89039210
89039291
89039299
89039310
89039390
89039910
89039991
89039999
90049010
90049090
90051000
90058000
90063000
90064000
90065100
90065310
90065380
90065900
90066100
90066900
90069100
90069900
90071000
90072000
90079100
90079200
90101000
90131090
90138090
90151000
90154000
90158020
90158040
90158080
90159000
90200000
90200010
90200090
90241020
90241040
90241080
90261021
90261029
90261081
90261089
90262020
90262040
90262080
90268020
90268080
90269000
90291000
90312000
90328100
91011100
91011900
91012100
91012900
91019900
91021100
91021200
91021900
91022100
91022900
91029100
91029900
91031000
91039000
91040000
91051100
91051900
91052100
91052900
91059100
91059900
91081100
91081200
91082000
91089000
91091000
91099000
91101190
91101200
91112000
91118000
91119000
91122000
91132000
91139000
